post_title,post_link,novel_title,novel_link
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295140,"转生为睡走情色游戏女主角的男人，但我绝不会干这种事",https://www.wenku8.net/book/3563.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295139,"夏凪渚还是，想当个女高中生。",https://www.wenku8.net/book/3871.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295138,"每晚啾啾吸血后娇羞撒娇的吸血鬼公主",https://www.wenku8.net/book/3890.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295137,"Silent Witch 沉默魔女的秘密(沉默的魔女)",https://www.wenku8.net/book/2964.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295133,"世界啊，臣服在我的烈焰之下吧(世界啊臣服于吾之火焰)",https://www.wenku8.net/book/3520.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295131,"开始远距教学后，我跟班上第一美少女同居了",https://www.wenku8.net/book/3864.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295130,"花菱夫妻的退魔帖",https://www.wenku8.net/book/3848.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295129,"在樱花盛开的季节遇见你",https://www.wenku8.net/book/3889.htm
"第十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295089,"关于我在无意间被隔壁的天使变成废柴这件事(关于邻家的天使大人不知不觉把我惯成了废人这档子事)",https://www.wenku8.net/book/2580.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295088,"连续按下一亿年按钮的我，回神时已变成最强",https://www.wenku8.net/book/2843.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295060,"寂静魔女 索姆斯没人要中队Reboot",https://www.wenku8.net/book/3885.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295059,"被公会开除的杂工以下克上～用超万能的生活技巧成为世界最强～",https://www.wenku8.net/book/3130.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295058,"领怪神犯",https://www.wenku8.net/book/3887.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295027,"放学后委员",https://www.wenku8.net/book/3579.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=295026,"儿时玩伴成为人气偶像～甜美的她们负责供养我～",https://www.wenku8.net/book/3736.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294991,"领怪神犯",https://www.wenku8.net/book/3887.htm
"前传ZERO 3",https://www.wenku8.net/modules/article/reviewshow.php?rid=294990,"转生后的大圣女，极力隐瞒圣女的身分(转生了的大圣女，拼死隐瞒自己身为圣女)",https://www.wenku8.net/book/2767.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294989,"假面骑士电王 天津四劝进帐(假面骑士系列二十)",https://www.wenku8.net/book/3886.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294951,"假面骑士铠武外传～假面骑士斩月～(假面骑士系列十九)",https://www.wenku8.net/book/3133.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294950,"我心爱之人的妹妹",https://www.wenku8.net/book/3763.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294914,"关于我说出「想要漂亮又有钱的女朋友」后，有个问题女生找上门这件事",https://www.wenku8.net/book/3139.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294913,"假面骑士Ex-Aid~Mighty Novel X~(假面骑士系列十八)",https://www.wenku8.net/book/3140.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294912,"那一日，我不再是我",https://www.wenku8.net/book/3142.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294841,"转生后的大圣女，极力隐瞒圣女的身分(转生了的大圣女，拼死隐瞒自己身为圣女)",https://www.wenku8.net/book/2767.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294799,"100天后要死去的恶役千金每天都很快乐",https://www.wenku8.net/book/3144.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294766,"与高中时期的傲慢女王大人同居的生活意外还不赖",https://www.wenku8.net/book/3884.htm
"第十六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294765,"告白预演系列",https://www.wenku8.net/book/1893.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294706,"魔法禁书目录SS 必要之恶教会的考验",https://www.wenku8.net/book/3883.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294705,"魔法禁书目录剧场版 通向恩底尼翁之路(恩底弥翁的奇迹)",https://www.wenku8.net/book/1744.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294704,"在男性禁入的游戏世界里，我唯一该做的事情(在男子禁止的游戏世界里，我唯一该做的事情)",https://www.wenku8.net/book/3498.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294664,"我买下了与她的每周密会～以五千圆为借口，共度两人时光～(一周一次买同学的那些事)",https://www.wenku8.net/book/3519.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294600,"狱门抚子在此",https://www.wenku8.net/book/3558.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294599,"我与学生的禁断之吻。一旦曝光就完了。",https://www.wenku8.net/book/3882.htm
"第十四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294597,"七魔剑支配天下(七柄魔剑将其支配)",https://www.wenku8.net/book/2527.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294548,"拯救了迷宫实况主而爆红的转生阴阳师，不小心让超级咒物入镜而成为传说",https://www.wenku8.net/book/3881.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294504,"魔王与勇者的战斗背后",https://www.wenku8.net/book/3880.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294503,"不死侦探冷堂红叶",https://www.wenku8.net/book/3758.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294502,"被称为孤高之花的英国美少女，成为我的继妹以后笨拙地依赖我",https://www.wenku8.net/book/3865.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294451,"落樱缤纷",https://www.wenku8.net/book/2134.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294450,"出版禁止(禁止系列)",https://www.wenku8.net/book/3879.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294449,"夺命炎上",https://www.wenku8.net/book/3878.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294448,"多出来的第六人",https://www.wenku8.net/book/3877.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294447,"放学后 Dead×Alive",https://www.wenku8.net/book/3876.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294396,"我们真的学不来！",https://www.wenku8.net/book/2852.htm
"剧场版小说",https://www.wenku8.net/modules/article/reviewshow.php?rid=294395,"转生成女性向游戏只有毁灭END的坏人大小姐(转生恶役只好拔除破灭旗标)",https://www.wenku8.net/book/2312.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294394,"咦，一手包办公司系统的我被开除了吗？",https://www.wenku8.net/book/3117.htm
"第十四卷 上",https://www.wenku8.net/modules/article/reviewshow.php?rid=294348,"魔王学院的不适任者",https://www.wenku8.net/book/2586.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294347,"魔石传记 获得魔物力量的我是最强的！",https://www.wenku8.net/book/3589.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294345,"异世界忠臣藏～复仇的雷迪亚四十七武士～",https://www.wenku8.net/book/3595.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294297,"魔法人联社",https://www.wenku8.net/book/3104.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294296,"我的女性朋友意外地有求必应",https://www.wenku8.net/book/3604.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294259,"英雄与贤者的转生婚姻",https://www.wenku8.net/book/3875.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294230,"那天所见的流星，为与你一同死去的祈愿",https://www.wenku8.net/book/3874.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294201,"楠木邸的神明庭院",https://www.wenku8.net/book/3873.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294200,"完美的佐古同学想要变得和我(路人)一样",https://www.wenku8.net/book/3146.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294199,"在高三拿到驾照的我。陷入了和不可爱学妹一起夏日旅行的境地。",https://www.wenku8.net/book/3147.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294198,"Memories Off 双海诗音篇(秋之回忆)",https://www.wenku8.net/book/3148.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294174,"养女不如养新娘！",https://www.wenku8.net/book/3149.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294173,"假面骑士Decade 门矢士的世界~透镜中的箱庭~(假面骑士系列十)",https://www.wenku8.net/book/3150.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294137,"灵媒侦探城冢翡翠(翡翠少女)",https://www.wenku8.net/book/3151.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294101,"人妻教师被班里的女高中生迷的神魂颠倒的故事",https://www.wenku8.net/book/3872.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294077,"夏凪渚还是，想当个女高中生。",https://www.wenku8.net/book/3871.htm
"短篇集",https://www.wenku8.net/modules/article/reviewshow.php?rid=294076,"位于恋爱光谱极端的我们(经验丰富的你和经验为零的我交往的故事)",https://www.wenku8.net/book/2994.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294075,"救了遇到痴汉的S级美少女才发现是邻座的青梅竹马",https://www.wenku8.net/book/2911.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294074,"奴隶们对我充满期待与好评，害我无法压榨她们",https://www.wenku8.net/book/3732.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294073,"无属性魔法的救世主",https://www.wenku8.net/book/2354.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294069,"乐园追放2.0 乐园残响 Godspeed You",https://www.wenku8.net/book/3154.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294068,"Memories Off Concerto(秋之回忆2)",https://www.wenku8.net/book/3155.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294067,"青色轮廓线 凡人将天才描绘的世界改写的方法！",https://www.wenku8.net/book/3157.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294066,"白日梦的构想图",https://www.wenku8.net/book/3158.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294065,"假面骑士kabuto(假面骑士系列七)",https://www.wenku8.net/book/3161.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294064,"你，还记得我吗？",https://www.wenku8.net/book/3162.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294063,"你名字的侧面",https://www.wenku8.net/book/3163.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294062,"反苏格拉底(逆苏格拉底)",https://www.wenku8.net/book/3165.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294061,"那一天，朱音投身青空",https://www.wenku8.net/book/3169.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294059,"盖亚奥特曼＆迪迦奥特曼＆戴拿奥特曼 超时空大冒险",https://www.wenku8.net/book/3170.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294058,"我们真的想做的事情",https://www.wenku8.net/book/3171.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294057,"失恋后，原本冷淡的青梅竹马变得温柔娇甜(失恋后，原本冷淡的青梅竹马变得像砂糖点心一样温柔甜美)",https://www.wenku8.net/book/3173.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294056,"没有明天的我们，在昨天相恋",https://www.wenku8.net/book/3174.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294054,"七咏唱御宅魔术王",https://www.wenku8.net/book/3177.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294053,"蔷薇十字丛书",https://www.wenku8.net/book/3178.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294052,"平滑世界及其敌人",https://www.wenku8.net/book/3179.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294051,"美少女宇宙人＆神奇道具H展开！？",https://www.wenku8.net/book/3180.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294050,"本命，燃烧(我推，火然)",https://www.wenku8.net/book/3181.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294049,"侦探少年与敏锐的山田同学",https://www.wenku8.net/book/3182.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294048,"与你相遇在无眠的梦中",https://www.wenku8.net/book/3184.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294047,"狼的孩子雨和雪",https://www.wenku8.net/book/3187.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=294046,"不干了！我开除了黑心公司",https://www.wenku8.net/book/3188.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=293946,"凌晨3点33分，魔法道具店北极星营业中",https://www.wenku8.net/book/3870.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=293906,"虽然是公会的柜台小姐，但因为不想加班所以打算独自讨伐迷宫头目",https://www.wenku8.net/book/3226.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=293905,"有害人物(Shamer)(再见宣言系列二)",https://www.wenku8.net/book/3189.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=293904,"约定的梦幻岛～来自诺曼的信～",https://www.wenku8.net/book/3190.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=293903,"黑妖犬 罪犯侧写师·犬饲秀树",https://www.wenku8.net/book/3191.htm
